    5.9016  -17.4610
    5.9723  -17.4610
    6.0430  -17.4609
    6.1137  -17.4608
    6.1844  -17.4607
    6.2551  -17.4607
    6.3258  -17.4607
    6.3965  -17.4607
    6.4672  -17.4606
    6.5380  -17.4606
    6.6087  -17.4606
 
    0.0000  -17.4607
    0.0500  -17.4608
    0.1000  -17.4608
    0.1500  -17.4609
    0.2000  -17.4608
    0.2500  -17.4607
    0.3000  -17.4606
    0.3500  -17.4605
    0.4000  -17.4604
    0.4500  -17.4602
    0.5000  -17.4602
    0.5707  -17.4602
    0.6414  -17.4603
    0.7121  -17.4603
    0.7828  -17.4604
    0.8536  -17.4604
    0.9243  -17.4604
    0.9950  -17.4602
    1.0657  -17.4601
    1.1364  -17.4599
    1.2071  -17.4599
    1.2571  -17.4600
    1.3071  -17.4601
    1.3571  -17.4603
    1.4071  -17.4605
    1.4571  -17.4606
    1.5071  -17.4605
    1.5571  -17.4606
    1.6071  -17.4607
    1.6571  -17.4607
    1.7071  -17.4607
    1.7571  -17.4607
    1.8071  -17.4607
    1.8571  -17.4606
    1.9071  -17.4606
    1.9571  -17.4605
    2.0071  -17.4604
    2.0571  -17.4603
    2.1071  -17.4601
    2.1571  -17.4600
    2.2071  -17.4599
    2.2778  -17.4599
    2.3485  -17.4599
    2.4192  -17.4599
    2.4899  -17.4599
    2.5607  -17.4599
    2.6314  -17.4599
    2.7021  -17.4598
    2.7728  -17.4598
    2.8435  -17.4598
    2.9142  -17.4598
    3.0008  -17.4598
    3.0874  -17.4600
    3.1740  -17.4602
    3.2606  -17.4603
    3.3472  -17.4605
    3.4338  -17.4606
    3.5204  -17.4606
    3.6070  -17.4607
    3.6936  -17.4607
    3.7802  -17.4607
    3.8509  -17.4607
    3.9217  -17.4606
    3.9924  -17.4605
    4.0631  -17.4604
    4.1338  -17.4604
    4.2045  -17.4604
    4.2752  -17.4605
    4.3459  -17.4605
    4.4166  -17.4606
    4.4873  -17.4606
    4.5581  -17.4605
    4.6288  -17.4603
    4.6995  -17.4600
    4.7702  -17.4598
    4.8409  -17.4599
    4.9116  -17.4601
    4.9823  -17.4604
    5.0530  -17.4606
    5.1237  -17.4607
    5.1945  -17.4608
    5.2652  -17.4609
    5.3359  -17.4609
    5.4066  -17.4609
    5.4773  -17.4608
    5.5480  -17.4608
    5.6187  -17.4608
    5.6894  -17.4608
    5.7601  -17.4608
    5.8308  -17.4607
    5.9016  -17.4607
    5.9723  -17.4607
    6.0430  -17.4607
    6.1137  -17.4607
    6.1844  -17.4606
    6.2551  -17.4604
    6.3258  -17.4604
    6.3965  -17.4605
    6.4672  -17.4605
    6.5380  -17.4606
    6.6087  -17.4605
 
    0.0000  -17.4603
    0.0500  -17.4603
    0.1000  -17.4602
    0.1500  -17.4602
    0.2000  -17.4601
    0.2500  -17.4600
    0.3000  -17.4599
    0.3500  -17.4598
    0.4000  -17.4596
    0.4500  -17.4597
    0.5000  -17.4597
    0.5707  -17.4597
    0.6414  -17.4597
    0.7121  -17.4599
    0.7828  -17.4601
    0.8536  -17.4603
    0.9243  -17.4603
    0.9950  -17.4602
    1.0657  -17.4600
    1.1364  -17.4598
    1.2071  -17.4597
    1.2571  -17.4598
    1.3071  -17.4599
    1.3571  -17.4601
    1.4071  -17.4602
    1.4571  -17.4604
    1.5071  -17.4605
    1.5571  -17.4604
    1.6071  -17.4603
    1.6571  -17.4603
    1.7071  -17.4603
    1.7571  -17.4603
    1.8071  -17.4602
    1.8571  -17.4602
    1.9071  -17.4601
    1.9571  -17.4600
    2.0071  -17.4599
    2.0571  -17.4598
    2.1071  -17.4596
    2.1571  -17.4597
    2.2071  -17.4597
    2.2778  -17.4597
    2.3485  -17.4597
    2.4192  -17.4597
    2.4899  -17.4597
    2.5607  -17.4597
    2.6314  -17.4597
    2.7021  -17.4596
    2.7728  -17.4597
    2.8435  -17.4597
    2.9142  -17.4597
    3.0008  -17.4598
    3.0874  -17.4599
    3.1740  -17.4600
    3.2606  -17.4600
    3.3472  -17.4601
    3.4338  -17.4602
    3.5204  -17.4602
    3.6070  -17.4602
    3.6936  -17.4603
    3.7802  -17.4603
    3.8509  -17.4603
    3.9217  -17.4603
    3.9924  -17.4603
    4.0631  -17.4603
    4.1338  -17.4601
    4.2045  -17.4599
    4.2752  -17.4596
    4.3459  -17.4599
    4.4166  -17.4602
    4.4873  -17.4604
    4.5581  -17.4603
    4.6288  -17.4601
    4.6995  -17.4599
    4.7702  -17.4596
    4.8409  -17.4597
    4.9116  -17.4599
    4.9823  -17.4602
    5.0530  -17.4604
    5.1237  -17.4605
    5.1945  -17.4606
    5.2652  -17.4605
    5.3359  -17.4602
    5.4066  -17.4599
    5.4773  -17.4597
    5.5480  -17.4597
    5.6187  -17.4599
    5.6894  -17.4601
    5.7601  -17.4602
    5.8308  -17.4603
    5.9016  -17.4603
    5.9723  -17.4603
    6.0430  -17.4603
    6.1137  -17.4603
    6.1844  -17.4604
    6.2551  -17.4603
    6.3258  -17.4601
    6.3965  -17.4598
    6.4672  -17.4598
    6.5380  -17.4600
    6.6087  -17.4602
 
    0.0000  -17.4589
    0.0500  -17.4589
    0.1000  -17.4590
    0.1500  -17.4590
    0.2000  -17.4591
    0.2500  -17.4592
    0.3000  -17.4593
    0.3500  -17.4595
    0.4000  -17.4596
    0.4500  -17.4595
    0.5000  -17.4595
    0.5707  -17.4596
    0.6414  -17.4595
    0.7121  -17.4593
    0.7828  -17.4591
    0.8536  -17.4589
    0.9243  -17.4589
    0.9950  -17.4590
    1.0657  -17.4592
    1.1364  -17.4594
    1.2071  -17.4595
    1.2571  -17.4594
    1.3071  -17.4592
    1.3571  -17.4591
    1.4071  -17.4589
    1.4571  -17.4587
    1.5071  -17.4587
    1.5571  -17.4588
    1.6071  -17.4589
    1.6571  -17.4589
    1.7071  -17.4589
    1.7571  -17.4589
    1.8071  -17.4590
    1.8571  -17.4590
    1.9071  -17.4591
    1.9571  -17.4592
    2.0071  -17.4593
    2.0571  -17.4594
    2.1071  -17.4595
    2.1571  -17.4595
    2.2071  -17.4594
    2.2778  -17.4594
    2.3485  -17.4594
    2.4192  -17.4595
    2.4899  -17.4595
    2.5607  -17.4595
    2.6314  -17.4596
    2.7021  -17.4596
    2.7728  -17.4596
    2.8435  -17.4596
    2.9142  -17.4596
    3.0008  -17.4595
    3.0874  -17.4594
    3.1740  -17.4593
    3.2606  -17.4592
    3.3472  -17.4591
    3.4338  -17.4591
    3.5204  -17.4590
    3.6070  -17.4590
    3.6936  -17.4589
    3.7802  -17.4589
    3.8509  -17.4589
    3.9217  -17.4589
    3.9924  -17.4589
    4.0631  -17.4589
    4.1338  -17.4590
    4.2045  -17.4593
    4.2752  -17.4596
    4.3459  -17.4593
    4.4166  -17.4590
    4.4873  -17.4589
    4.5581  -17.4590
    4.6288  -17.4592
    4.6995  -17.4594
    4.7702  -17.4596
    4.8409  -17.4595
    4.9116  -17.4593
    4.9823  -17.4591
    5.0530  -17.4589
    5.1237  -17.4587
    5.1945  -17.4587
    5.2652  -17.4588
    5.3359  -17.4590
    5.4066  -17.4592
    5.4773  -17.4595
    5.5480  -17.4595
    5.6187  -17.4593
    5.6894  -17.4591
    5.7601  -17.4590
    5.8308  -17.4590
    5.9016  -17.4589
    5.9723  -17.4589
    6.0430  -17.4589
    6.1137  -17.4589
    6.1844  -17.4589
    6.2551  -17.4589
    6.3258  -17.4592
    6.3965  -17.4595
    6.4672  -17.4595
    6.5380  -17.4593
    6.6087  -17.4591
 
    0.0000  -17.4584
    0.0500  -17.4584
    0.1000  -17.4583
    0.1500  -17.4584
    0.2000  -17.4584
    0.2500  -17.4585
    0.3000  -17.4586
    0.3500  -17.4588
    0.4000  -17.4589
    0.4500  -17.4590
    0.5000  -17.4590
    0.5707  -17.4590
    0.6414  -17.4590
    0.7121  -17.4589
    0.7828  -17.4589
    0.8536  -17.4589
    0.9243  -17.4587
    0.9950  -17.4590
    1.0657  -17.4591
    1.1364  -17.4593
    1.2071  -17.4593
    1.2571  -17.4592
    1.3071  -17.4591
    1.3571  -17.4589
    1.4071  -17.4588
    1.4571  -17.4586
    1.5071  -17.4586
    1.5571  -17.4585
    1.6071  -17.4584
    1.6571  -17.4584
    1.7071  -17.4584
    1.7571  -17.4584
    1.8071  -17.4584
    1.8571  -17.4585
    1.9071  -17.4585
    1.9571  -17.4586
    2.0071  -17.4588
    2.0571  -17.4589
    2.1071  -17.4590
    2.1571  -17.4591
    2.2071  -17.4592
    2.2778  -17.4592
    2.3485  -17.4593
    2.4192  -17.4593
    2.4899  -17.4593
    2.5607  -17.4594
    2.6314  -17.4594
    2.7021  -17.4595
    2.7728  -17.4595
    2.8435  -17.4595
    2.9142  -17.4595
    3.0008  -17.4594
    3.0874  -17.4593
    3.1740  -17.4591
    3.2606  -17.4590
    3.3472  -17.4588
    3.4338  -17.4586
    3.5204  -17.4585
    3.6070  -17.4584
    3.6936  -17.4584
    3.7802  -17.4584
    3.8509  -17.4584
    3.9217  -17.4585
    3.9924  -17.4586
    4.0631  -17.4588
    4.1338  -17.4589
    4.2045  -17.4588
    4.2752  -17.4588
    4.3459  -17.4588
    4.4166  -17.4587
    4.4873  -17.4587
    4.5581  -17.4588
    4.6288  -17.4590
    4.6995  -17.4592
    4.7702  -17.4595
    4.8409  -17.4594
    4.9116  -17.4591
    4.9823  -17.4589
    5.0530  -17.4587
    5.1237  -17.4586
    5.1945  -17.4585
    5.2652  -17.4585
    5.3359  -17.4585
    5.4066  -17.4584
    5.4773  -17.4584
    5.5480  -17.4584
    5.6187  -17.4584
    5.6894  -17.4584
    5.7601  -17.4584
    5.8308  -17.4584
    5.9016  -17.4584
    5.9723  -17.4584
    6.0430  -17.4584
    6.1137  -17.4585
    6.1844  -17.4587
    6.2551  -17.4589
    6.3258  -17.4589
    6.3965  -17.4588
    6.4672  -17.4588
    6.5380  -17.4587
    6.6087  -17.4588
 
    0.0000  -17.4583
    0.0500  -17.4583
    0.1000  -17.4583
    0.1500  -17.4583
    0.2000  -17.4582
    0.2500  -17.4581
    0.3000  -17.4580
    0.3500  -17.4579
    0.4000  -17.4578
    0.4500  -17.4577
    0.5000  -17.4577
    0.5707  -17.4577
    0.6414  -17.4579
    0.7121  -17.4581
    0.7828  -17.4583
    0.8536  -17.4585
    0.9243  -17.4586
    0.9950  -17.4584
    1.0657  -17.4582
    1.1364  -17.4580
    1.2071  -17.4579
    1.2571  -17.4580
    1.3071  -17.4582
    1.3571  -17.4583
    1.4071  -17.4585
    1.4571  -17.4586
    1.5071  -17.4585
    1.5571  -17.4584
    1.6071  -17.4583
    1.6571  -17.4583
    1.7071  -17.4583
    1.7571  -17.4582
    1.8071  -17.4582
    1.8571  -17.4582
    1.9071  -17.4581
    1.9571  -17.4580
    2.0071  -17.4579
    2.0571  -17.4578
    2.1071  -17.4577
    2.1571  -17.4576
    2.2071  -17.4575
    2.2778  -17.4575
    2.3485  -17.4576
    2.4192  -17.4577
    2.4899  -17.4579
    2.5607  -17.4581
    2.6314  -17.4584
    2.7021  -17.4587
    2.7728  -17.4589
    2.8435  -17.4592
    2.9142  -17.4593
    3.0008  -17.4593
    3.0874  -17.4592
    3.1740  -17.4590
    3.2606  -17.4588
    3.3472  -17.4587
    3.4338  -17.4585
    3.5204  -17.4584
    3.6070  -17.4583
    3.6936  -17.4583
    3.7802  -17.4583
    3.8509  -17.4583
    3.9217  -17.4583
    3.9924  -17.4583
    4.0631  -17.4583
    4.1338  -17.4584
    4.2045  -17.4584
    4.2752  -17.4585
    4.3459  -17.4585
    4.4166  -17.4585
    4.4873  -17.4585
    4.5581  -17.4585
    4.6288  -17.4584
    4.6995  -17.4582
    4.7702  -17.4582
    4.8409  -17.4581
    4.9116  -17.4581
    4.9823  -17.4581
    5.0530  -17.4582
    5.1237  -17.4582
    5.1945  -17.4582
    5.2652  -17.4583
    5.3359  -17.4583
    5.4066  -17.4583
    5.4773  -17.4583
    5.5480  -17.4583
    5.6187  -17.4583
    5.6894  -17.4583
    5.7601  -17.4583
    5.8308  -17.4583
    5.9016  -17.4583
    5.9723  -17.4583
    6.0430  -17.4584
    6.1137  -17.4584
    6.1844  -17.4585
    6.2551  -17.4585
    6.3258  -17.4585
    6.3965  -17.4586
    6.4672  -17.4587
    6.5380  -17.4587
    6.6087  -17.4587
 
    0.0000  -17.4566
    0.0500  -17.4566
    0.1000  -17.4566
    0.1500  -17.4567
    0.2000  -17.4567
    0.2500  -17.4568
    0.3000  -17.4569
    0.3500  -17.4570
    0.4000  -17.4571
    0.4500  -17.4572
    0.5000  -17.4572
    0.5707  -17.4572
    0.6414  -17.4572
    0.7121  -17.4571
    0.7828  -17.4571
    0.8536  -17.4572
    0.9243  -17.4572
    0.9950  -17.4573
    1.0657  -17.4574
    1.1364  -17.4575
    1.2071  -17.4576
    1.2571  -17.4575
    1.3071  -17.4574
    1.3571  -17.4572
    1.4071  -17.4570
    1.4571  -17.4569
    1.5071  -17.4568
    1.5571  -17.4567
    1.6071  -17.4566
    1.6571  -17.4566
    1.7071  -17.4566
    1.7571  -17.4566
    1.8071  -17.4566
    1.8571  -17.4567
    1.9071  -17.4567
    1.9571  -17.4568
    2.0071  -17.4569
    2.0571  -17.4570
    2.1071  -17.4571
    2.1571  -17.4573
    2.2071  -17.4573
    2.2778  -17.4573
    2.3485  -17.4574
    2.4192  -17.4575
    2.4899  -17.4577
    2.5607  -17.4579
    2.6314  -17.4582
    2.7021  -17.4585
    2.7728  -17.4588
    2.8435  -17.4590
    2.9142  -17.4592
    3.0008  -17.4589
    3.0874  -17.4585
    3.1740  -17.4581
    3.2606  -17.4577
    3.3472  -17.4574
    3.4338  -17.4571
    3.5204  -17.4569
    3.6070  -17.4567
    3.6936  -17.4566
    3.7802  -17.4566
    3.8509  -17.4566
    3.9217  -17.4567
    3.9924  -17.4568
    4.0631  -17.4570
    4.1338  -17.4572
    4.2045  -17.4574
    4.2752  -17.4577
    4.3459  -17.4579
    4.4166  -17.4582
    4.4873  -17.4584
    4.5581  -17.4583
    4.6288  -17.4582
    4.6995  -17.4581
    4.7702  -17.4580
    4.8409  -17.4579
    4.9116  -17.4579
    4.9823  -17.4579
    5.0530  -17.4580
    5.1237  -17.4580
    5.1945  -17.4580
    5.2652  -17.4579
    5.3359  -17.4577
    5.4066  -17.4575
    5.4773  -17.4572
    5.5480  -17.4570
    5.6187  -17.4569
    5.6894  -17.4567
    5.7601  -17.4567
    5.8308  -17.4566
    5.9016  -17.4566
    5.9723  -17.4566
    6.0430  -17.4567
    6.1137  -17.4568
    6.1844  -17.4570
    6.2551  -17.4572
    6.3258  -17.4574
    6.3965  -17.4577
    6.4672  -17.4579
    6.5380  -17.4582
    6.6087  -17.4583
 
    0.0000  -14.7670
    0.0500  -14.7670
    0.1000  -14.7669
    0.1500  -14.7669
    0.2000  -14.7669
    0.2500  -14.7669
    0.3000  -14.7668
    0.3500  -14.7668
    0.4000  -14.7667
    0.4500  -14.7667
    0.5000  -14.7667
    0.5707  -14.7666
    0.6414  -14.7663
    0.7121  -14.7657
    0.7828  -14.7650
    0.8536  -14.7642
    0.9243  -14.7632
    0.9950  -14.7622
    1.0657  -14.7612
    1.1364  -14.7603
    1.2071  -14.7593
    1.2571  -14.7603
    1.3071  -14.7613
    1.3571  -14.7623
    1.4071  -14.7634
    1.4571  -14.7643
    1.5071  -14.7652
    1.5571  -14.7660
    1.6071  -14.7665
    1.6571  -14.7668
    1.7071  -14.7670
    1.7571  -14.7668
    1.8071  -14.7662
    1.8571  -14.7652
    1.9071  -14.7639
    1.9571  -14.7623
    2.0071  -14.7604
    2.0571  -14.7584
    2.1071  -14.7563
    2.1571  -14.7541
    2.2071  -14.7521
    2.2778  -14.7519
    2.3485  -14.7514
    2.4192  -14.7506
    2.4899  -14.7495
    2.5607  -14.7483
    2.6314  -14.7468
    2.7021  -14.7452
    2.7728  -14.7436
    2.8435  -14.7419
    2.9142  -14.7403
    3.0008  -14.7445
    3.0874  -14.7486
    3.1740  -14.7525
    3.2606  -14.7561
    3.3472  -14.7593
    3.4338  -14.7620
    3.5204  -14.7641
    3.6070  -14.7657
    3.6936  -14.7666
    3.7802  -14.7670
    3.8509  -14.7666
    3.9217  -14.7657
    3.9924  -14.7642
    4.0631  -14.7620
    4.1338  -14.7594
    4.2045  -14.7563
    4.2752  -14.7528
    4.3459  -14.7490
    4.4166  -14.7450
    4.4873  -14.7409
    4.5581  -14.7422
    4.6288  -14.7437
    4.6995  -14.7453
    4.7702  -14.7468
    4.8409  -14.7483
    4.9116  -14.7495
    4.9823  -14.7506
    5.0530  -14.7514
    5.1237  -14.7519
    5.1945  -14.7520
    5.2652  -14.7541
    5.3359  -14.7563
    5.4066  -14.7584
    5.4773  -14.7604
    5.5480  -14.7622
    5.6187  -14.7638
    5.6894  -14.7652
    5.7601  -14.7661
    5.8308  -14.7667
    5.9016  -14.7670
    5.9723  -14.7668
    6.0430  -14.7665
    6.1137  -14.7659
    6.1844  -14.7651
    6.2551  -14.7642
    6.3258  -14.7631
    6.3965  -14.7619
    6.4672  -14.7606
    6.5380  -14.7592
    6.6087  -14.7579
 
    0.0000  -14.7665
    0.0500  -14.7665
    0.1000  -14.7665
    0.1500  -14.7665
    0.2000  -14.7665
    0.2500  -14.7666
    0.3000  -14.7666
    0.3500  -14.7666
    0.4000  -14.7666
    0.4500  -14.7666
    0.5000  -14.7667
    0.5707  -14.7665
    0.6414  -14.7661
    0.7121  -14.7655
    0.7828  -14.7646
    0.8536  -14.7636
    0.9243  -14.7624
    0.9950  -14.7611
    1.0657  -14.7598
    1.1364  -14.7584
    1.2071  -14.7593
    1.2571  -14.7584
    1.3071  -14.7598
    1.3571  -14.7611
    1.4071  -14.7624
    1.4571  -14.7635
    1.5071  -14.7646
    1.5571  -14.7654
    1.6071  -14.7660
    1.6571  -14.7664
    1.7071  -14.7665
    1.7571  -14.7663
    1.8071  -14.7658
    1.8571  -14.7648
    1.9071  -14.7636
    1.9571  -14.7621
    2.0071  -14.7603
    2.0571  -14.7583
    2.1071  -14.7562
    2.1571  -14.7541
    2.2071  -14.7521
    2.2778  -14.7519
    2.3485  -14.7514
    2.4192  -14.7506
    2.4899  -14.7495
    2.5607  -14.7482
    2.6314  -14.7468
    2.7021  -14.7452
    2.7728  -14.7435
    2.8435  -14.7418
    2.9142  -14.7403
    3.0008  -14.7444
    3.0874  -14.7485
    3.1740  -14.7523
    3.2606  -14.7558
    3.3472  -14.7589
    3.4338  -14.7616
    3.5204  -14.7637
    3.6070  -14.7653
    3.6936  -14.7662
    3.7802  -14.7665
    3.8509  -14.7662
    3.9217  -14.7652
    3.9924  -14.7637
    4.0631  -14.7615
    4.1338  -14.7589
    4.2045  -14.7557
    4.2752  -14.7522
    4.3459  -14.7483
    4.4166  -14.7442
    4.4873  -14.7408
    4.5581  -14.7422
    4.6288  -14.7437
    4.6995  -14.7452
    4.7702  -14.7468
    4.8409  -14.7482
    4.9116  -14.7495
    4.9823  -14.7506
    5.0530  -14.7514
    5.1237  -14.7518
    5.1945  -14.7520
    5.2652  -14.7541
    5.3359  -14.7562
    5.4066  -14.7583
    5.4773  -14.7603
    5.5480  -14.7621
    5.6187  -14.7636
    5.6894  -14.7649
    5.7601  -14.7658
    5.8308  -14.7663
    5.9016  -14.7665
    5.9723  -14.7664
    6.0430  -14.7660
    6.1137  -14.7654
    6.1844  -14.7646
    6.2551  -14.7636
    6.3258  -14.7625
    6.3965  -14.7613
    6.4672  -14.7601
    6.5380  -14.7590
    6.6087  -14.7579
 
    0.0000  -14.7548
    0.0500  -14.7548
    0.1000  -14.7546
    0.1500  -14.7544
    0.2000  -14.7541
    0.2500  -14.7538
    0.3000  -14.7534
    0.3500  -14.7530
    0.4000  -14.7525
    0.4500  -14.7521
    0.5000  -14.7517
    0.5707  -14.7522
    0.6414  -14.7528
    0.7121  -14.7534
    0.7828  -14.7542
    0.8536  -14.7550
    0.9243  -14.7558
    0.9950  -14.7567
    1.0657  -14.7575
    1.1364  -14.7584
    1.2071  -14.7571
    1.2571  -14.7584
    1.3071  -14.7576
    1.3571  -14.7570
    1.4071  -14.7564
    1.4571  -14.7559
    1.5071  -14.7555
    1.5571  -14.7552
    1.6071  -14.7550
    1.6571  -14.7549
    1.7071  -14.7548
    1.7571  -14.7546
    1.8071  -14.7539
    1.8571  -14.7528
    1.9071  -14.7512
    1.9571  -14.7493
    2.0071  -14.7470
    2.0571  -14.7469
    2.1071  -14.7484
    2.1571  -14.7501
    2.2071  -14.7519
    2.2778  -14.7518
    2.3485  -14.7513
    2.4192  -14.7505
    2.4899  -14.7495
    2.5607  -14.7482
    2.6314  -14.7467
    2.7021  -14.7451
    2.7728  -14.7435
    2.8435  -14.7418
    2.9142  -14.7402
    3.0008  -14.7415
    3.0874  -14.7432
    3.1740  -14.7452
    3.2606  -14.7473
    3.3472  -14.7493
    3.4338  -14.7512
    3.5204  -14.7527
    3.6070  -14.7539
    3.6936  -14.7546
    3.7802  -14.7548
    3.8509  -14.7546
    3.9217  -14.7541
    3.9924  -14.7531
    4.0631  -14.7519
    4.1338  -14.7503
    4.2045  -14.7485
    4.2752  -14.7466
    4.3459  -14.7446
    4.4166  -14.7426
    4.4873  -14.7408
    4.5581  -14.7417
    4.6288  -14.7434
    4.6995  -14.7451
    4.7702  -14.7467
    4.8409  -14.7482
    4.9116  -14.7495
    4.9823  -14.7505
    5.0530  -14.7513
    5.1237  -14.7518
    5.1945  -14.7520
    5.2652  -14.7500
    5.3359  -14.7481
    5.4066  -14.7465
    5.4773  -14.7454
    5.5480  -14.7481
    5.6187  -14.7504
    5.6894  -14.7523
    5.7601  -14.7537
    5.8308  -14.7545
    5.9016  -14.7548
    5.9723  -14.7548
    6.0430  -14.7548
    6.1137  -14.7548
    6.1844  -14.7549
    6.2551  -14.7550
    6.3258  -14.7552
    6.3965  -14.7556
    6.4672  -14.7562
    6.5380  -14.7570
    6.6087  -14.7579
 
    0.0000  -14.7497
    0.0500  -14.7497
    0.1000  -14.7498
    0.1500  -14.7499
    0.2000  -14.7500
    0.2500  -14.7502
    0.3000  -14.7504
    0.3500  -14.7507
    0.4000  -14.7510
    0.4500  -14.7513
    0.5000  -14.7517
    0.5707  -14.7514
    0.6414  -14.7513
    0.7121  -14.7513
    0.7828  -14.7516
    0.8536  -14.7521
    0.9243  -14.7527
    0.9950  -14.7536
    1.0657  -14.7546
    1.1364  -14.7558
    1.2071  -14.7571
    1.2571  -14.7558
    1.3071  -14.7546
    1.3571  -14.7535
    1.4071  -14.7525
    1.4571  -14.7517
    1.5071  -14.7510
    1.5571  -14.7504
    1.6071  -14.7500
    1.6571  -14.7498
    1.7071  -14.7497
    1.7571  -14.7495
    1.8071  -14.7488
    1.8571  -14.7476
    1.9071  -14.7461
    1.9571  -14.7447
    2.0071  -14.7457
    2.0571  -14.7461
    2.1071  -14.7479
    2.1571  -14.7499
    2.2071  -14.7519
    2.2778  -14.7518
    2.3485  -14.7513
    2.4192  -14.7505
    2.4899  -14.7495
    2.5607  -14.7482
    2.6314  -14.7467
    2.7021  -14.7451
    2.7728  -14.7434
    2.8435  -14.7418
    2.9142  -14.7402
    3.0008  -14.7414
    3.0874  -14.7427
